,inputs,references,predictions,score
10,"turnout was heavy for parliamentary elections monday in trinidad and tobago after a month of intensive campaigning throughout the country , one of the most prosperous in the caribbean .",trinidad and tobago poll draws heavy turnout by john babb," trinidad: leito , taake space services trades small to medium-sized businesses, including distribution and logistics for agriculture, tourism, food, energy and","{'rouge1': Score(precision=0.2, recall=0.09523809523809523, fmeasure=0.12903225806451613), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.09523809523809523, fmeasure=0.12903225806451613)}"
11,jordan 's crown prince hassan ibn talal arrived tuesday for his first visit to jerusalem and was to pay his condolences to the widow of assassinated prime minister yitzhak rabin .,jordan 's crown prince makes first visit to jerusalem," The New York Times' David S. Kaminsky published an article as president of the American university association and the graduate student union, who introduced an article which argued","{'rouge1': Score(precision=0.1111111111111111, recall=0.03571428571428571, fmeasure=0.05405405405405406), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.03571428571428571, fmeasure=0.05405405405405406)}"
12,poland 's main opposition party tuesday endorsed president lech walesa in an upcoming presidential run-off election after a reformed communist won the first round of voting .,walesa receives opposition boost," Some parties in polski

Other Political Parties in idulka, Poland, 1922-date https://docs.google.com/document/d/","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
13,"the rand gained ground against the dollar at the opening here wednesday , to #.#### \/ ## to the greenback from #.#### \/ ## at the close tuesday .",rand gains ground,"

Rubber shortages and price cuts with savings aplenty 12:30 - 12:38

1.,15:30

1.,7","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
14,"arbitrary arrests , torture , prisoners dying in detention and the death penalty are current practices in guinea , human rights organization amnesty international said thursday in a report published here .",amnesty deplores human rights violations in guinea,"

We condemn all such actions by authorities in the worst countries ​​in the world, where human rights are severely violated regularly. The practice of arbitrary exp","{'rouge1': Score(precision=0.5714285714285714, recall=0.15384615384615385, fmeasure=0.24242424242424246), 'rouge2': Score(precision=0.16666666666666666, recall=0.04, fmeasure=0.06451612903225806), 'rougeL': Score(precision=0.42857142857142855, recall=0.11538461538461539, fmeasure=0.18181818181818182)}"
15,"a young syrian woman who was arrested last year on terrorism charges at the airport here had a map of us military facilities in turkey , a canadian security official said thursday .",canada investigates syrian woman with alleged ties to pkk," IT IS RIDICULOUS that a military cop arrested under authority of the executive order signed in 2009 , would end up listing over 14,300 military bases","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
16,hong kong signed a breakthrough air services agreement with the united states on friday that will allow us airlines to carry freight to asian destinations via the territory .,hong kong us sign breakthrough aviation pact," one sentence summary for most commercial airlines - do not fly from your bankruptcy.

SEPTA, boston, esdal, and jt3311","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
17,a us citizen who spied for communist east germany was given a suspended jail sentence of ## months here friday .,us citizen who spied for east germans given suspended sentence," CLF District Alternate Senator of Cananoles, Fernando Espejo Sabattini a citizen of Tigunneria Comunali Santa A1, 8","{'rouge1': Score(precision=0.1, recall=0.058823529411764705, fmeasure=0.07407407407407408), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.058823529411764705, fmeasure=0.07407407407407408)}"
18,davis love said he was thinking of making the world cup of golf a full time occupation after taking a ## stroke lead over japan in the event with us partner fred couples here on saturday .,americans lead UNK by ## strokes," yoga guru patrick angamanick I'm sorry, but he REALLY should give it back to the business women who have cum out of marriage.","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
19,"france , still high after their convincing ##-## win over new zealand have named the same team for the second test next saturday in paris .",french keep same team for #nd test, it appears the teams have similar fan bases. Who knows with that effect small things have an impact.,"{'rouge1': Score(precision=0.14285714285714285, recall=0.05555555555555555, fmeasure=0.08), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.05555555555555555, fmeasure=0.08)}"
20,"#st quarter : chi - td , curtis conway ## UNK pass from erik kramer -lrb- kevin butler kick -rrb- , #:## .",chicago # ## # # ## green bay ## # # # ##," see that point for more information:

One parameter, ""elle$path"" is a regex match made on a string of exactly one charset to be","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
21,"at least ## people were killed when a nigeria airways airliner crashed on landing monday at kaduna airport in the north of the country , airport officials said .",nigerian plane crashes on landing killing at least ##,"

air disasters now cost 4.3 million lives and peace shattered because of migmatidong Mrosa bans.

It's well documented that there","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
22,the four candidates in algeria 's first free presidential election held final rallies monday amid tight security as some voters began casting their ballots three days ahead of the main poll .,algerian presidential candidates wind up campaign by richard palmer," algeria rule party leader Françoise Baroin faced a fierce backlash for joining the debate on the economy.

more from the 1996-2011 analyzing and","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
23,the united nations children 's fund -lrb- unicef -rrb- has voiced concern over the plight of children in much of eastern europe where communism was abruptly dismantled and state services allowed to erode .,unicef concerned about welfare of children in former communist states," Individuals fall into a re syndrome (ROM) of genetically mutated ""neutral"" H embryo cells that is anchored to the gray or brown maternal mes ganglion.","{'rouge1': Score(precision=0.1, recall=0.04, fmeasure=0.05714285714285714), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.04, fmeasure=0.05714285714285714)}"
24,"a swedish un soldier in bosnia was shot and killed by a stray bullet on tuesday in an incident authorities are calling an accident , military officials in stockholm said tuesday .",swedish un soldier in bosnia killed by stray bullet," for every baton charge said to have taken place in last week's gunfight with an armed and masked mob, bad thoughts must be addressed on tuesday in","{'rouge1': Score(precision=0.1111111111111111, recall=0.03571428571428571, fmeasure=0.05405405405405406), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.03571428571428571, fmeasure=0.05405405405405406)}"
25,a us judge denied on tuesday a request for the extradition of former mexican deputy attorney general mario ruiz massieu to mexico where he is charged with a cover-up in his brother 's murder investigation .,us judge denies mexico 's extradition request for massieu, indonesia police has arrested alleged mexican gang-leader maricruz case to set-to bring 13 partner to indonesia a sentence summary,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
26,"fred west told the truth -- and should be believed -- when he exonerated his wife in the murders of ## young women before killing himself , a jury heard wednesday .",fred west told truth when he exonerated his wife of murder defense by UNK UNK," Virginia Lee Lynn Harvey's mind was ""too pure and honorable"" for Thompson, a graying man with a paranoid schizophrenic history and no history of mental illness","{'rouge1': Score(precision=0.06666666666666667, recall=0.037037037037037035, fmeasure=0.047619047619047616), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06666666666666667, recall=0.037037037037037035, fmeasure=0.047619047619047616)}"
27,"german chemical giant hoechst group announced plans wednesday to invest ### million dollars in china next year , with the idea of getting a strong foothold in the fast growing economy , xinhua news agency reported .",hoechst to invest total ### million us dollars in chinese operation," foreign lobbies will have the upper hand at the UN as it could stop the US war in Iraq as well as with new nuclear plants in china, as","{'rouge1': Score(precision=0.2, recall=0.06896551724137931, fmeasure=0.10256410256410257), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.06896551724137931, fmeasure=0.10256410256410257)}"
28,"roh tae-woo , the former south korean military UNK charged with corruption on thursday , oversaw the first tentative steps of his country 's transition from authoritarian rule to democracy .",roh coup plotter then democracy convert now in disgrace by UNK park," Thae follows scores of senior officers who recently died over corruption , labor problems , and social strife . http://www.nytimes .com/2016/07","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
29,a court here thursday sentenced a ##-year-old man to ## years in jail after he admitted pummelling his baby son to death to silence him while watching television .,man who killed baby to hear television better gets ## years," P. Petrou - inmate..

BENJAMIN ANZALDE (1874-1957) Director of intelligence of Spy Club
","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
30,"president bill clinton said thursday he would propose a new plan to congress to reopen many government operations and end the budget impasse , but repeated his intention to veto a republican budget bill .",clinton congress offer plans to end budget impasse," bc and cromwell went tccomes the highlights of a key section from the first report from the congress, ""does august get farminhood et","{'rouge1': Score(precision=0.125, recall=0.043478260869565216, fmeasure=0.06451612903225806), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.043478260869565216, fmeasure=0.06451612903225806)}"
31,"five east timorese youths who scaled the french embassy 's fence here thursday , left the embassy on their way to portugal friday .",UNK latest east timorese asylum seekers leave for portugal, An 18-year-old Indian sustained a laceration to her head as a consequence of high speed high school football past 5 the day before today discover agents,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
32,"the repatriation of at least #,### bosnian moslems was postponed friday after the unhcr pulled out of the first joint scheme to return refugees to their homes in northwest bosnia .",repatriation of bosnian refugees postponed," 92 people, including 5 non-human primates, wil be safe in the sulijamprasadaitsee area as UNHCR looks to safeguard behardosn","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
33,"the us space shuttle atlantis separated from the orbiting russian mir space station early saturday , after three days of test runs for life in a future space facility , nasa announced .",atlantis mir part ways after three-day space collaboration by emmanuel UNK," yesterday , space shuttle launch pad atp ,will rendezvous with the ivanos ferry ,in a late marathon maneuver , would connect with thruster ba it","{'rouge1': Score(precision=0.08333333333333333, recall=0.043478260869565216, fmeasure=0.057142857142857134), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.043478260869565216, fmeasure=0.057142857142857134)}"
34,"the shooting down of the largest transport plane in the sri lankan air force has wrecked supply lines and slowed a major government offensive against the tamil rebel citadel of jaffna , analysts said .",downing of plane slows sri lanka 's army onslaught on jaffna by amal jayasinghe, The shooting down of the largest transport plane in the sri lankan air force has wrecked supply lines and slowed a major government offensive against the tamil rebel,"{'rouge1': Score(precision=0.35714285714285715, recall=0.17857142857142858, fmeasure=0.2380952380952381), 'rouge2': Score(precision=0.07692307692307693, recall=0.037037037037037035, fmeasure=0.05), 'rougeL': Score(precision=0.2857142857142857, recall=0.14285714285714285, fmeasure=0.19047619047619047)}"
35,outgoing polish president lech walesa and his ex-communist rival aleksander kwasniewski cast their ballots sunday in a tight contest for the presidency but managed some humor amid all the tension .,walesa kwasniewski cast ballot amid touch of humor," friday watching, oil baron and director, ‘unnatural’, starring, adam kilby, the cast are equally unanimous in condemning the trailer","{'rouge1': Score(precision=0.125, recall=0.05263157894736842, fmeasure=0.07407407407407407), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.05263157894736842, fmeasure=0.07407407407407407)}"
36,tea scores on the fourth day of the second test between australia and pakistan here monday .,australia vs pakistan tea scorecard, australia vs pakistan 2nd std test 9 april fiat is ready review and u know we are a bad example for the country of aust,"{'rouge1': Score(precision=0.6, recall=0.12, fmeasure=0.19999999999999998), 'rouge2': Score(precision=0.5, recall=0.08333333333333333, fmeasure=0.14285714285714285), 'rougeL': Score(precision=0.6, recall=0.12, fmeasure=0.19999999999999998)}"
37,"the head of the russian-installed government in the breakaway republic of chechnya narrowly survived a bomb attack monday , the third assassination attempt against top russian officials in two months .",head of UNK chechen government survives bomb,"

anishwar priya was found guilty of perpetrating a terrorist attack while leading a group of angry russian exiles in his home . she was","{'rouge1': Score(precision=0.14285714285714285, recall=0.043478260869565216, fmeasure=0.06666666666666667), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.043478260869565216, fmeasure=0.06666666666666667)}"
38,"australia 's news corp announced monday it was joining brazil 's globo , mexico 's grupo televisa and the us tele-communications inc. in a venture to broadcast ### channels via satellite to latin america .",news corp globo televisa and tele-communications in satellite venture, an activity movie I adoramously watched in my youthful days of teen america. Something tells me personae daniel six puppies will play a pivotal role,"{'rouge1': Score(precision=0.1, recall=0.04, fmeasure=0.05714285714285714), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.04, fmeasure=0.05714285714285714)}"
39,"former israeli chief of staff ehud barak is to be appointed foreign minister in the new cabinet of prime minister shimon peres , an outgoing minister said tuesday .",barak to be named israel 's new fm outgoing minister says," who turns off shimon peres when he is around? it's because israeli leaders and international relations and whatnot de very close to the president,","{'rouge1': Score(precision=0.18181818181818182, recall=0.08, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.04, fmeasure=0.05555555555555555)}"
40,"indicted war criminals will not be allowed to hold office or serve in the military in post-war bosnia under a peace agreement for the balkans reached tuesday , us officials said .",balkan leaders to bar war criminals from office : clinton, Tit first conviction froze 3-year sentence Untitled0000004 [199] [Slideshow: Soldiers sharpshooters tw ate ceremony] Atrocities high,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
41,"japan 's collapsed kizu credit union , the largest such institution in the country , had incurred losses of ### billion yen -lrb- #.# billion dollars -rrb- , the bank of japan said wednesday .",UNK credit union losses at #.# bln dlrs : central bank," the kizu credit union in japan has a horror build, many know that , the black gold of japanese , ‘ -lrb- ,","{'rouge1': Score(precision=0.2222222222222222, recall=0.10526315789473684, fmeasure=0.14285714285714285), 'rouge2': Score(precision=0.125, recall=0.05555555555555555, fmeasure=0.07692307692307691), 'rougeL': Score(precision=0.2222222222222222, recall=0.10526315789473684, fmeasure=0.14285714285714285)}"
42,"nick leeson , the young futures trader blamed for the collapse of britain 's oldest merchant bank , rose from humble london origins to become the tragic golden boy of the asian financial el dorado .",UNK : ordinary boy who ruined britain 's oldest merchant bank by roberto UNK," a 60-month investigation into the global warming complex reveals that the banks are sending enormous sums of money to governments in developing countries, and using the windfall to","{'rouge1': Score(precision=0.07692307692307693, recall=0.034482758620689655, fmeasure=0.04761904761904762), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.034482758620689655, fmeasure=0.04761904761904762)}"
43,UNK,president mandela pilloried in nigeria," AMBER LECTURES REGARDING THE SOFT s in 2nd ed. of National Association for Countering Recognition

This book is thorough,","{'rouge1': Score(precision=0.2, recall=0.05263157894736842, fmeasure=0.08333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.05263157894736842, fmeasure=0.08333333333333333)}"
44,malaysian prime minister mahathir mohamad indicated friday he would soon relinquish control of the ruling party to his deputy anwar ibrahim .,mahathir wants leadership change to be smooth," worth read

A note on the depth of the U.S.'s appetite for secessionism during the struggling days before the 2016 election: Since his nomination","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
45,"bosnian croat forces have begun torching homes in parts of western bosnia captured during a summer offensive but due to return to serb control under the dayton peace agreement , un officials said friday .",croats torch homes in areas due to return to serbs," extreme religious rivalry between sincere, good, kind people who are troubled by early graves (horror) attacks, aggressive, almost indiscriminate gunfire, savagely killing","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
46,"president robert mugabe 's pay packet will be more than doubled by july next year to a total of ###,### zimbabwe dollars -lrb- around ##,### us dollars -rrb- , the government announced saturday .",president mugabe 's salary doubled,"

wealthy cockroach is twice as likely to be a cockroach than a person. See it in the mirror. ""Bullshit"" is usually not","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
47,"former french prime minister michel rocard and former us defense secretary robert mcnamara have agreed to serve on an australian commission working to ban nuclear weapons , prime minister paul keating said sunday .",former french pm to serve on keating commission to ban the bomb by jack taylor, the comment caused some to think he wouldn’t expect to hear it again after glenn beck begged me to close my heart.,"{'rouge1': Score(precision=0.2, recall=0.13043478260869565, fmeasure=0.15789473684210528), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.13333333333333333, recall=0.08695652173913043, fmeasure=0.10526315789473685)}"
48,"former mexican president carlos salinas said sunday that he was astonished by charges that his brother was connected with the drug - trafficking underworld and that , if convicted , he should be punished .",former mexican president says he is astonished by brother 's arrest," Lopez stepped into the spotlight this week after his brother slammed into a police car and was arrested . . . .

Emitt red 'fucked up'","{'rouge1': Score(precision=0.18181818181818182, recall=0.09090909090909091, fmeasure=0.12121212121212123), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.18181818181818182, recall=0.09090909090909091, fmeasure=0.12121212121212123)}"
49,ministers from the european union and its mediterranean neighbors gathered here under heavy security on monday for an unprecedented conference on economic and political cooperation .,european mediterranean ministers gather for landmark conference by julie bradford, the republican authorities will establish a new currency the bear an electronic system of bank accounts of the united kingdom which can be used as the london pound in perspective of,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
50,bosnian president alija izetbegovic on monday accused bosnian serb leader radovan karadzic of seeking to sway the us congress against approving us troops to help enforce peace in the former yugoslavia .,karadzic trying to trip up peace process : izetbegovic,"

post dragan carvalic in dandaraj bliže. one sentence summary: post dragan carvalic in dand","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
51,pakistan 's team manager intikhab alam dismissed claims tuesday that his team 's poor performance in the current test series was to blame for weak ticket sales ahead of the final test .,do n't blame pakistan for poor test ticket sales says manager," Bhutto was blameless enough to claim that his Home Clube's poor ticket sales did not reflect on the team's performance tuesday . ...

","{'rouge1': Score(precision=0.25, recall=0.13043478260869565, fmeasure=0.1714285714285714), 'rouge2': Score(precision=0.09090909090909091, recall=0.045454545454545456, fmeasure=0.060606060606060615), 'rougeL': Score(precision=0.25, recall=0.13043478260869565, fmeasure=0.1714285714285714)}"
52,"faced with a mushrooming influence-peddling scandal that has rocked the government , president fernando henrique cardoso has opened a high - level probe into the affair in an attempt to stem political fallout .",president opens probe of influence-peddling scandal," the report defines gambatte ministry's planks as housing a yacht alongside a habitable apartment and a head of its PRO executive, professor Vilma Tarade.","{'rouge1': Score(precision=0.14285714285714285, recall=0.04, fmeasure=0.0625), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.04, fmeasure=0.0625)}"
53,"french rail workers pressed on with their crippling strike for a sixth straight day wednesday to protest welfare reform plans by prime minister alain juppe , with no immediate end in sight .",french UNK press strike stranglehold by michael thurston, Government workers stood by while extending retirement benefits for the jobs lost by junior staff who quit at the open. Poverty is almost one third in France and a similar figure,"{'rouge1': Score(precision=0.125, recall=0.03225806451612903, fmeasure=0.05128205128205128), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.03225806451612903, fmeasure=0.05128205128205128)}"
54,"the handlers of britain 's lennox lewis are ready to offer american riddick bowe nine million dollars for a long-overdue heavyweight clash in march or april , his promoter panos eliades said wednesday .",UNK UNK lewis camp prepare bowe offer," manager sareck dating and les bayser at this Sunday's scheduled britani- nian heavyweight battle , in which jacks bunnie and ab","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
55,president fidel ramos on thursday said he was `` confident '' that peace talks with moslem guerrillas would result in a successful conclusion following the latest round of negotiations in jakarta .,ramos confident of successful conclusion in moslem peace talks," A guy named aurora, and a girl named ruppie, want the same guy and she was asking about giving her the camera and fill her event where","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
56,"swedish telecommunications giant ericsson has reached a basic agreement to sell its relay production to japanese electronics company UNK corp , ericsson said thursday .",ericsson sells relay production to UNK 's UNK corp," this is a generic story of some guy that executarily promises to this guy great rewards and cotton up to what this guy promises to him.

Glass","{'rouge1': Score(precision=0.1111111111111111, recall=0.037037037037037035, fmeasure=0.05555555555555555), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.037037037037037035, fmeasure=0.05555555555555555)}"
